Date,File Path,Keywords Found
30-July-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/30-July-1992_Lok Sabha Debates.pdf,drugs
20-July-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/20-July-1992_Lok Sabha Debates.pdf,No keywords found
22-July-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/22-July-1992_Lok Sabha Debates.pdf,drugs
31-July-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/31-July-1992_Lok Sabha Debates.pdf,drugs
14-July-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/14-July-1992_Lok Sabha Debates.pdf,drugs
29-July-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/29-July-1992_Lok Sabha Debates.pdf,"drugs, sex"
27-July-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/27-July-1992_Lok Sabha Debates.pdf,No keywords found
18-August-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/18-August-1992_Lok Sabha Debates.pdf,No keywords found
7-August-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/7-August-1992_Lok Sabha Debates.pdf,drugs
19-August-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/19-August-1992_Lok Sabha Debates.pdf,sex
3-August-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/3-August-1992_Lok Sabha Debates.pdf,sex
6-August-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/6-August-1992_Lok Sabha Debates.pdf,drugs
20-August-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/20-August-1992_Lok Sabha Debates.pdf,drugs
5-August-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/5-August-1992_Lok Sabha Debates.pdf,drugs
4-August-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/4-August-1992_Lok Sabha Debates.pdf,"drugs, sex"
10-August-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/10-August-1992_Lok Sabha Debates.pdf,sex
11-August-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/11-August-1992_Lok Sabha Debates.pdf,drugs
22-February-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/22-February-1993_Lok Sabha Debates.pdf,No keywords found
12-August-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/12-August-1992_Lok Sabha Debates.pdf,drugs
30-November-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/30-November-1992_Lok Sabha Debates.pdf,drugs
25-November-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/25-November-1992_Lok Sabha Debates.pdf,drugs
27-November-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/27-November-1992_Lok Sabha Debates.pdf,drugs
26-November-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/26-November-1992_Lok Sabha Debates.pdf,"drugs, sex"
27-February-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/27-February-1993_Lok Sabha Debates.pdf,drugs
8-December-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/8-December-1992_Lok Sabha Debates.pdf,"drugs, sex"
23-December-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/23-December-1992_Lok Sabha Debates.pdf,drugs
9-December-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/9-December-1992_Lok Sabha Debates.pdf,drugs
1-December-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/1-December-1992_Lok Sabha Debates.pdf,"drugs, sex"
24-November-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/24-November-1992_Lok Sabha Debates.pdf,"drugs, sex"
3-December-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/3-December-1992_Lok Sabha Debates.pdf,No keywords found
7-December-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/7-December-1992_Lok Sabha Debates.pdf,No keywords found
2-December-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/2-December-1992_Lok Sabha Debates.pdf,drugs
4-December-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/4-December-1992_Lok Sabha Debates.pdf,drugs
17-December-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/17-December-1992_Lok Sabha Debates.pdf,"drugs, sex"
21-December-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/21-December-1992_Lok Sabha Debates.pdf,No keywords found
18-December-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/18-December-1992_Lok Sabha Debates.pdf,drugs
25-February-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/25-February-1993_Lok Sabha Debates.pdf,"drugs, sex"
26-February-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/26-February-1993_Lok Sabha Debates.pdf,drugs
22-March-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/22-March-1993_Lok Sabha Debates.pdf,No keywords found
24-February-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/24-February-1993_Lok Sabha Debates.pdf,drugs
4-March-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/4-March-1993_Lok Sabha Debates.pdf,"drugs, sex"
11-March-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/11-March-1993_Lok Sabha Debates.pdf,"abortion, drugs"
5-March-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/5-March-1993_Lok Sabha Debates.pdf,drugs
12-March-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/12-March-1993_Lok Sabha Debates.pdf,drugs
23-February-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/23-February-1993_Lok Sabha Debates.pdf,sex
3-March-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/3-March-1993_Lok Sabha Debates.pdf,drugs
22-December-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/22-December-1992_Lok Sabha Debates.pdf,"drugs, sex"
1-March-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/1-March-1993_Lok Sabha Debates.pdf,drugs
16-March-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/16-March-1993_Lok Sabha Debates.pdf,drugs
19-March-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/19-March-1993_Lok Sabha Debates.pdf,drugs
18-March-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/18-March-1993_Lok Sabha Debates.pdf,"drugs, sex"
15-March-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/15-March-1993_Lok Sabha Debates.pdf,"drugs, sex"
2-March-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/2-March-1993_Lok Sabha Debates.pdf,drugs
23-March-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/23-March-1993_Lok Sabha Debates.pdf,drugs
26-March-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/26-March-1993_Lok Sabha Debates.pdf,"drugs, sex"
3-May-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/3-May-1993_Lok Sabha Debates.pdf,No keywords found
17-March-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/17-March-1993_Lok Sabha Debates.pdf,drugs
23-April-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/23-April-1993_Lok Sabha Debates.pdf,drugs
31-March-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/31-March-1993_Lok Sabha Debates.pdf,drugs
27-April-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/27-April-1993_Lok Sabha Debates.pdf,"drugs, sex"
26-April-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/26-April-1993_Lok Sabha Debates.pdf,No keywords found
20-April-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/20-April-1993_Lok Sabha Debates.pdf,drugs
24-March-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/24-March-1993_Lok Sabha Debates.pdf,drugs
10-March-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/10-March-1993_Lok Sabha Debates.pdf,drugs
29-April-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/29-April-1993_Lok Sabha Debates.pdf,drugs
7-May-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/7-May-1993_Lok Sabha Debates.pdf,drugs
21-April-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/21-April-1993_Lok Sabha Debates.pdf,drugs
28-April-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/28-April-1993_Lok Sabha Debates.pdf,drugs
30-April-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/30-April-1993_Lok Sabha Debates.pdf,drugs
29-March-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/29-March-1993_Lok Sabha Debates.pdf,drugs
30-March-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/30-March-1993_Lok Sabha Debates.pdf,drugs
22-April-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/22-April-1993_Lok Sabha Debates.pdf,drugs
10-May-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/10-May-1993_Lok Sabha Debates.pdf,"drugs, sex"
5-May-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/5-May-1993_Lok Sabha Debates.pdf,drugs
16-December-1992,/Users/Aaryan/Desktop/Lok Sabha Debates/1992/16-December-1992_Lok Sabha Debates.pdf,drugs
12-May-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/12-May-1993_Lok Sabha Debates.pdf,drugs
14-May-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/14-May-1993_Lok Sabha Debates.pdf,"drugs, sex"
13-May-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/13-May-1993_Lok Sabha Debates.pdf,drugs
11-May-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/11-May-1993_Lok Sabha Debates.pdf,drugs
4-May-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/4-May-1993_Lok Sabha Debates.pdf,"drugs, sex"
21-August-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/21-August-1993_Lok Sabha Debates.pdf,drugs
28-July-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/28-July-1993_Lok Sabha Debates.pdf,drugs
12-August-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/12-August-1993_Lok Sabha Debates.pdf,"abortion, drugs"
13-August-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/13-August-1993_Lok Sabha Debates.pdf,drugs
29-July-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/29-July-1993_Lok Sabha Debates.pdf,"drugs, sex"
6-August-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/6-August-1993_Lok Sabha Debates.pdf,"drugs, sex"
16-August-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/16-August-1993_Lok Sabha Debates.pdf,No keywords found
5-August-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/5-August-1993_Lok Sabha Debates.pdf,"drugs, sex"
27-July-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/27-July-1993_Lok Sabha Debates.pdf,drugs
3-August-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/3-August-1993_Lok Sabha Debates.pdf,No keywords found
26-July-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/26-July-1993_Lok Sabha Debates.pdf,"drugs, sex"
30-July-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/30-July-1993_Lok Sabha Debates.pdf,drugs
19-August-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/19-August-1993_Lok Sabha Debates.pdf,drugs
17-August-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/17-August-1993_Lok Sabha Debates.pdf,"drugs, sex"
4-August-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/4-August-1993_Lok Sabha Debates.pdf,drugs
20-August-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/20-August-1993_Lok Sabha Debates.pdf,drugs
28-August-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/28-August-1993_Lok Sabha Debates.pdf,drugs
2-December-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/2-December-1993_Lok Sabha Debates.pdf,drugs
3-December-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/3-December-1993_Lok Sabha Debates.pdf,drugs
10-August-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/10-August-1993_Lok Sabha Debates.pdf,"drugs, sex"
11-December-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/11-December-1993_Lok Sabha Debates.pdf,No keywords found
18-August-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/18-August-1993_Lok Sabha Debates.pdf,drugs
26-August-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/26-August-1993_Lok Sabha Debates.pdf,drugs
18-December-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/18-December-1993_Lok Sabha Debates.pdf,"drugs, sex"
23-August-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/23-August-1993_Lok Sabha Debates.pdf,drugs
24-August-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/24-August-1993_Lok Sabha Debates.pdf,drugs
27-August-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/27-August-1993_Lok Sabha Debates.pdf,drugs
21-February-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/21-February-1994_Lok Sabha Debates.pdf,drugs
19-April-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/19-April-1993_Lok Sabha Debates.pdf,drugs
16-December-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/16-December-1993_Lok Sabha Debates.pdf,drugs
25-August-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/25-August-1993_Lok Sabha Debates.pdf,drugs
9-December-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/9-December-1993_Lok Sabha Debates.pdf,drugs
6-December-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/6-December-1993_Lok Sabha Debates.pdf,drugs
30-December-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/30-December-1993_Lok Sabha Debates.pdf,No keywords found
14-December-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/14-December-1993_Lok Sabha Debates.pdf,No keywords found
10-December-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/10-December-1993_Lok Sabha Debates.pdf,drugs
20-December-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/20-December-1993_Lok Sabha Debates.pdf,"drugs, sex"
17-December-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/17-December-1993_Lok Sabha Debates.pdf,drugs
7-December-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/7-December-1993_Lok Sabha Debates.pdf,"drugs, sex"
8-December-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/8-December-1993_Lok Sabha Debates.pdf,"drugs, sex"
13-December-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/13-December-1993_Lok Sabha Debates.pdf,drugs
15-December-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/15-December-1993_Lok Sabha Debates.pdf,drugs
19-March-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/19-March-1994_Lok Sabha Debates.pdf,drugs
1-March-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/1-March-1994_Lok Sabha Debates.pdf,sex
21-December-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/21-December-1993_Lok Sabha Debates.pdf,sex
23-December-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/23-December-1993_Lok Sabha Debates.pdf,drugs
24-February-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/24-February-1994_Lok Sabha Debates.pdf,"drugs, sex"
29-December-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/29-December-1993_Lok Sabha Debates.pdf,"drugs, sex"
23-February-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/23-February-1994_Lok Sabha Debates.pdf,drugs
22-December-1993,/Users/Aaryan/Desktop/Lok Sabha Debates/1993/22-December-1993_Lok Sabha Debates.pdf,"drugs, sex"
3-March-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/3-March-1994_Lok Sabha Debates.pdf,"drugs, sex"
4-March-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/4-March-1994_Lok Sabha Debates.pdf,"drugs, sex"
22-February-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/22-February-1994_Lok Sabha Debates.pdf,drugs
2-March-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/2-March-1994_Lok Sabha Debates.pdf,drugs
29-March-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/29-March-1994_Lok Sabha Debates.pdf,drugs
30-March-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/30-March-1994_Lok Sabha Debates.pdf,drugs
7-March-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/7-March-1994_Lok Sabha Debates.pdf,drugs
9-March-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/9-March-1994_Lok Sabha Debates.pdf,"drugs, sex"
17-March-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/17-March-1994_Lok Sabha Debates.pdf,"abortion, drugs, sex"
28-February-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/28-February-1994_Lok Sabha Debates.pdf,"drugs, sex"
8-March-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/8-March-1994_Lok Sabha Debates.pdf,drugs
18-March-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/18-March-1994_Lok Sabha Debates.pdf,drugs
19-April-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/19-April-1994_Lok Sabha Debates.pdf,drugs
15-March-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/15-March-1994_Lok Sabha Debates.pdf,"drugs, sex"
18-April-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/18-April-1994_Lok Sabha Debates.pdf,No keywords found
21-April-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/21-April-1994_Lok Sabha Debates.pdf,drugs
22-April-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/22-April-1994_Lok Sabha Debates.pdf,drugs
16-March-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/16-March-1994_Lok Sabha Debates.pdf,drugs
28-April-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/28-April-1994_Lok Sabha Debates.pdf,"drugs, sex"
2-May-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/2-May-1994_Lok Sabha Debates.pdf,"drugs, sex"
29-April-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/29-April-1994_Lok Sabha Debates.pdf,drugs
25-April-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/25-April-1994_Lok Sabha Debates.pdf,sex
3-May-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/3-May-1994_Lok Sabha Debates.pdf,sex
5-May-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/5-May-1994_Lok Sabha Debates.pdf,drugs
27-April-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/27-April-1994_Lok Sabha Debates.pdf,drugs
6-May-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/6-May-1994_Lok Sabha Debates.pdf,drugs
26-April-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/26-April-1994_Lok Sabha Debates.pdf,sex
13-May-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/13-May-1994_Lok Sabha Debates.pdf,drugs
9-May-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/9-May-1994_Lok Sabha Debates.pdf,sex
14-June-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/14-June-1994_Lok Sabha Debates.pdf,drugs
10-May-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/10-May-1994_Lok Sabha Debates.pdf,drugs
4-May-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/4-May-1994_Lok Sabha Debates.pdf,drugs
29-July-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/29-July-1994_Lok Sabha Debates.pdf,drugs
12-May-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/12-May-1994_Lok Sabha Debates.pdf,"drugs, sex"
11-May-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/11-May-1994_Lok Sabha Debates.pdf,"drugs, sex"
13-June-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/13-June-1994_Lok Sabha Debates.pdf,"drugs, sex"
1-August-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/1-August-1994_Lok Sabha Debates.pdf,No keywords found
27-July-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/27-July-1994_Lok Sabha Debates.pdf,drugs
3-August-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/3-August-1994_Lok Sabha Debates.pdf,drugs
28-July-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/28-July-1994_Lok Sabha Debates.pdf,"abortion, drugs, sex"
25-July-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/25-July-1994_Lok Sabha Debates.pdf,"abortion, drugs, sex"
26-July-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/26-July-1994_Lok Sabha Debates.pdf,"abortion, drugs, sex"
9-August-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/9-August-1994_Lok Sabha Debates.pdf,sex
2-August-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/2-August-1994_Lok Sabha Debates.pdf,No keywords found
4-August-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/4-August-1994_Lok Sabha Debates.pdf,drugs
10-August-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/10-August-1994_Lok Sabha Debates.pdf,drugs
5-August-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/5-August-1994_Lok Sabha Debates.pdf,"drugs, sex"
12-August-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/12-August-1994_Lok Sabha Debates.pdf,drugs
16-August-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/16-August-1994_Lok Sabha Debates.pdf,No keywords found
17-August-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/17-August-1994_Lok Sabha Debates.pdf,drugs
19-August-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/19-August-1994_Lok Sabha Debates.pdf,drugs
11-August-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/11-August-1994_Lok Sabha Debates.pdf,"drugs, sex"
23-August-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/23-August-1994_Lok Sabha Debates.pdf,drugs
14-December-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/14-December-1994_Lok Sabha Debates.pdf,drugs
8-December-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/8-December-1994_Lok Sabha Debates.pdf,"drugs, sex"
7-December-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/7-December-1994_Lok Sabha Debates.pdf,drugs
13-February-1995,/Users/Aaryan/Desktop/Lok Sabha Debates/1995/13-February-1995_Lok Sabha Debates.pdf,No keywords found
13-December-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/13-December-1994_Lok Sabha Debates.pdf,drugs
18-August-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/18-August-1994_Lok Sabha Debates.pdf,"drugs, sex"
9-December-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/9-December-1994_Lok Sabha Debates.pdf,"drugs, sex"
12-December-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/12-December-1994_Lok Sabha Debates.pdf,drugs
22-August-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/22-August-1994_Lok Sabha Debates.pdf,No keywords found
15-December-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/15-December-1994_Lok Sabha Debates.pdf,No keywords found
24-August-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/24-August-1994_Lok Sabha Debates.pdf,drugs
25-August-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/25-August-1994_Lok Sabha Debates.pdf,"drugs, sex"
19-December-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/19-December-1994_Lok Sabha Debates.pdf,drugs
21-December-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/21-December-1994_Lok Sabha Debates.pdf,drugs
26-August-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/26-August-1994_Lok Sabha Debates.pdf,"drugs, sex"
22-December-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/22-December-1994_Lok Sabha Debates.pdf,"drugs, sex"
14-February-1995,/Users/Aaryan/Desktop/Lok Sabha Debates/1995/14-February-1995_Lok Sabha Debates.pdf,drugs
23-December-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/23-December-1994_Lok Sabha Debates.pdf,drugs
23-March-1995,/Users/Aaryan/Desktop/Lok Sabha Debates/1995/23-March-1995_Lok Sabha Debates.pdf,No keywords found
16-December-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/16-December-1994_Lok Sabha Debates.pdf,drugs
15-March-1995,/Users/Aaryan/Desktop/Lok Sabha Debates/1995/15-March-1995_Lok Sabha Debates.pdf,"drugs, sex"
22-March-1995,/Users/Aaryan/Desktop/Lok Sabha Debates/1995/22-March-1995_Lok Sabha Debates.pdf,"drugs, sex"
8-August-1994,/Users/Aaryan/Desktop/Lok Sabha Debates/1994/8-August-1994_Lok Sabha Debates.pdf,No keywords found
